,Z,N,A,Pasym,ZPAR,NPAR,VZ,VN,MASS,U
3037,87.0,137.0,224.0,0.22321428571428573,1,1,5.0,11.0,224.023348096,1.2e-05
3038,88.0,136.0,224.0,0.21428571428571427,0,0,6.0,10.0,224.020210361,1.944e-06
3039,89.0,135.0,224.0,0.20535714285714285,1,1,7.0,9.0,224.021722249,4.389e-06
3040,90.0,134.0,224.0,0.19642857142857142,0,0,8.0,8.0,224.021466137,1.0310000000000001e-05
3041,91.0,133.0,224.0,0.1875,1,1,9.0,7.0,224.025617286,8.144999999999999e-06
3042,92.0,132.0,224.0,0.17857142857142858,0,0,10.0,6.0,224.027635913,1.6383e-05
3043,93.0,131.0,224.0,0.16964285714285715,1,1,11.0,5.0,224.03438803,3.1052e-05
3044,94.0,130.0,224.0,0.16071428571428573,0,0,12.0,4.0,224.037875,0.000322
3045,95.0,129.0,224.0,0.15178571428571427,1,1,13.0,3.0,224.046442,0.000429
3046,84.0,141.0,225.0,0.25333333333333335,0,1,2.0,15.0,225.037123,0.000322
3047,85.0,140.0,225.0,0.24444444444444444,1,0,3.0,14.0,225.032528,0.000322
3048,86.0,139.0,225.0,0.23555555555555555,0,1,4.0,13.0,225.028485572,1.1958e-05
3049,87.0,138.0,225.0,0.22666666666666666,1,0,5.0,12.0,225.025572466,1.2846999999999999e-05
3050,88.0,137.0,225.0,0.21777777777777776,0,1,6.0,11.0,225.023610502,2.786e-06
3051,89.0,136.0,225.0,0.2088888888888889,1,0,7.0,10.0,225.023228601,5.107e-06
3052,90.0,135.0,225.0,0.2,0,1,8.0,9.0,225.023950975,5.4669999999999995e-06
3053,91.0,134.0,225.0,0.19111111111111112,1,0,9.0,8.0,225.026147927,8.7887e-05
3054,92.0,133.0,225.0,0.18222222222222223,0,1,10.0,7.0,225.02938505,1.0664e-05
3055,93.0,132.0,225.0,0.17333333333333334,1,0,11.0,6.0,225.033943422,9.8355e-05
3056,94.0,131.0,225.0,0.16444444444444445,0,1,12.0,5.0,225.03897,0.000322
3057,95.0,130.0,225.0,0.15555555555555556,1,0,13.0,4.0,225.045508,0.000429
3058,84.0,142.0,226.0,0.25663716814159293,0,0,2.0,16.0,226.04031,0.00043
3059,85.0,141.0,226.0,0.24778761061946902,1,1,3.0,15.0,226.037209,0.000322
3060,86.0,140.0,226.0,0.23893805309734514,0,0,4.0,14.0,226.03086138,1.1247e-05
3061,87.0,139.0,226.0,0.23008849557522124,1,1,5.0,13.0,226.029544512,6.687999999999999e-06
3062,88.0,138.0,226.0,0.22123893805309736,0,0,6.0,12.0,226.025408186,2.068e-06
3063,89.0,137.0,226.0,0.21238938053097345,1,1,7.0,11.0,226.026096999,3.327e-06
3064,90.0,136.0,226.0,0.20353982300884957,0,0,8.0,10.0,226.024903699,4.81e-06
3065,91.0,135.0,226.0,0.19469026548672566,1,1,9.0,9.0,226.027948217,1.2037e-05
3066,92.0,134.0,226.0,0.18584070796460178,0,0,10.0,8.0,226.029338669,1.1884e-05
3067,93.0,133.0,226.0,0.17699115044247787,1,1,11.0,7.0,226.035230364,0.00010956799999999999
3068,94.0,132.0,226.0,0.168141592920354,0,0,12.0,6.0,226.03825,0.000215
3069,95.0,131.0,226.0,0.1592920353982301,1,1,13.0,5.0,226.04613,0.000322
3070,84.0,143.0,227.0,0.2599118942731278,0,1,2.0,17.0,227.04539,0.00043
3071,85.0,142.0,227.0,0.2511013215859031,1,0,3.0,16.0,227.040183,0.000322
3072,86.0,141.0,227.0,0.2422907488986784,0,1,4.0,15.0,227.035304393,1.5127000000000001e-05
3073,87.0,140.0,227.0,0.23348017621145375,1,0,5.0,14.0,227.031865413,6.332e-06
3074,88.0,139.0,227.0,0.22466960352422907,0,1,6.0,13.0,227.029176205,2.089e-06
3075,89.0,138.0,227.0,0.21585903083700442,1,0,7.0,12.0,227.027750594,2.068e-06
3076,90.0,137.0,227.0,0.20704845814977973,0,1,8.0,11.0,227.027702546,2.2410000000000002e-06
3077,91.0,136.0,227.0,0.19823788546255505,1,0,9.0,10.0,227.028803586,7.797e-06
3078,92.0,135.0,227.0,0.1894273127753304,0,1,10.0,9.0,227.031181124,9.135999999999999e-06
3079,93.0,134.0,227.0,0.18061674008810572,1,0,11.0,8.0,227.034975012,8.265099999999999e-05
3080,94.0,133.0,227.0,0.17180616740088106,0,1,12.0,7.0,227.039474,0.000107
3081,95.0,132.0,227.0,0.16299559471365638,1,0,13.0,6.0,227.045282,0.000215
3082,85.0,143.0,228.0,0.2543859649122807,1,1,3.0,17.0,228.04496,0.000429
3083,86.0,142.0,228.0,0.24561403508771928,0,0,4.0,16.0,228.037835415,1.8977e-05
3084,87.0,141.0,228.0,0.23684210526315788,1,1,5.0,15.0,228.035839433,7.226e-06
3085,88.0,140.0,228.0,0.22807017543859648,0,0,6.0,14.0,228.031068574,2.141e-06
3086,89.0,139.0,228.0,0.21929824561403508,1,1,7.0,13.0,228.031019685,2.247e-06
3087,90.0,138.0,228.0,0.21052631578947367,0,0,8.0,12.0,228.028739741,1.938e-06
3088,91.0,137.0,228.0,0.20175438596491227,1,1,9.0,11.0,228.031050758,4.659e-06
3089,92.0,136.0,228.0,0.19298245614035087,0,0,10.0,10.0,228.031368959,1.4465e-05
3090,93.0,135.0,228.0,0.18421052631578946,1,1,11.0,9.0,228.036313,0.000108
3091,94.0,134.0,228.0,0.17543859649122806,0,0,12.0,8.0,228.038763325,2.5069e-05
3092,95.0,133.0,228.0,0.16666666666666666,1,1,13.0,7.0,228.046001,0.000215
3093,85.0,144.0,229.0,0.2576419213973799,1,0,3.0,18.0,229.048191,0.000429
3094,86.0,143.0,229.0,0.24890829694323144,0,1,4.0,17.0,229.042257272,1.4e-05
3095,87.0,142.0,229.0,0.24017467248908297,1,0,5.0,16.0,229.038291443,5.368e-06
3096,88.0,141.0,229.0,0.2314410480349345,0,1,6.0,15.0,229.034956703,1.6576000000000002e-05
3097,89.0,140.0,229.0,0.22270742358078602,1,0,7.0,14.0,229.032947,1.3e-05
3098,90.0,139.0,229.0,0.21397379912663755,0,1,8.0,13.0,229.031761357,2.581e-06
3099,91.0,138.0,229.0,0.2052401746724891,1,0,9.0,12.0,229.032095585,3.521e-06
3100,92.0,137.0,229.0,0.1965065502183406,0,1,10.0,11.0,229.033505976,6.3739999999999995e-06
3101,93.0,136.0,229.0,0.18777292576419213,1,0,11.0,10.0,229.036287269,0.000108618
3102,94.0,135.0,229.0,0.17903930131004367,0,1,12.0,9.0,229.040145099,6.509199999999999e-05
3103,95.0,134.0,229.0,0.1703056768558952,1,0,13.0,8.0,229.045282534,0.000114169
3104,86.0,144.0,230.0,0.25217391304347825,0,0,4.0,18.0,230.045271,0.000215
3105,87.0,143.0,230.0,0.24347826086956523,1,1,5.0,17.0,230.042390787,7.022e-06
3106,88.0,142.0,230.0,0.23478260869565218,0,0,6.0,16.0,230.037054776,1.1053e-05
3107,89.0,141.0,230.0,0.22608695652173913,1,1,7.0,15.0,230.036327,1.7e-05
3108,90.0,140.0,230.0,0.21739130434782608,0,0,8.0,14.0,230.033132267,1.297e-06
3109,91.0,139.0,230.0,0.20869565217391303,1,1,9.0,13.0,230.034539717,3.261e-06
3110,92.0,138.0,230.0,0.2,0,0,10.0,12.0,230.033940114,4.841e-06
3111,93.0,137.0,230.0,0.19130434782608696,1,1,11.0,11.0,230.03782806,5.9051e-05
3112,94.0,136.0,230.0,0.1826086956521739,0,0,12.0,10.0,230.039648313,1.5514e-05
3113,95.0,135.0,230.0,0.17391304347826086,1,1,13.0,9.0,230.046025,0.000153
3114,86.0,145.0,231.0,0.2554112554112554,0,1,4.0,19.0,231.049973,0.000322
3115,87.0,144.0,231.0,0.24675324675324675,1,0,5.0,18.0,231.045175353,8.3e-06
3116,88.0,143.0,231.0,0.23809523809523808,0,1,6.0,17.0,231.041027085,1.2206e-05
3117,89.0,142.0,231.0,0.22943722943722944,1,0,7.0,16.0,231.038393,1.4e-05
3118,90.0,141.0,231.0,0.22077922077922077,0,1,8.0,15.0,231.036302764,1.306e-06
3119,91.0,140.0,231.0,0.21212121212121213,1,0,9.0,14.0,231.0358825,1.901e-06
3120,92.0,139.0,231.0,0.20346320346320346,0,1,10.0,13.0,231.03629218,2.866e-06
3121,93.0,138.0,231.0,0.19480519480519481,1,0,11.0,12.0,231.038243598,5.4915999999999994e-05
3122,94.0,137.0,231.0,0.18614718614718614,0,1,12.0,11.0,231.041125946,2.3683e-05
3123,95.0,136.0,231.0,0.1774891774891775,1,0,13.0,10.0,231.045529,0.000322
3124,96.0,135.0,231.0,0.16883116883116883,0,1,14.0,9.0,231.050746,0.000322
3125,87.0,145.0,232.0,0.25,1,1,5.0,19.0,232.049461219,1.5e-05
3126,88.0,144.0,232.0,0.2413793103448276,0,0,6.0,18.0,232.043475267,9.823e-06
3127,89.0,143.0,232.0,0.23275862068965517,1,1,7.0,17.0,232.042034,1.4e-05
3128,90.0,142.0,232.0,0.22413793103448276,0,0,8.0,16.0,232.038053606,1.525e-06
3129,91.0,141.0,232.0,0.21551724137931033,1,1,9.0,15.0,232.038590205,8.205999999999999e-06
3130,92.0,140.0,232.0,0.20689655172413793,0,0,10.0,14.0,232.037154765,1.941e-06
3131,93.0,139.0,232.0,0.19827586206896552,1,1,11.0,13.0,232.040107,0.000107
3132,94.0,138.0,232.0,0.1896551724137931,0,0,12.0,12.0,232.041182133,1.8126000000000002e-05
3133,95.0,137.0,232.0,0.1810344827586207,1,1,13.0,11.0,232.046613,0.000322
3134,96.0,136.0,232.0,0.1724137931034483,0,0,14.0,10.0,232.04974,0.000216
3135,87.0,146.0,233.0,0.2532188841201717,1,0,5.0,20.0,233.052517833,2.1e-05
3136,88.0,145.0,233.0,0.2446351931330472,0,1,6.0,19.0,233.04759457,9.234999999999999e-06
3137,89.0,144.0,233.0,0.23605150214592274,1,0,7.0,18.0,233.044346,1.4e-05
3138,90.0,143.0,233.0,0.22746781115879827,0,1,8.0,17.0,233.041580126,1.528e-06
3139,91.0,142.0,233.0,0.21888412017167383,1,0,9.0,16.0,233.040246535,1.433e-06
3140,92.0,141.0,233.0,0.21030042918454936,0,1,10.0,15.0,233.039634294,2.42e-06
3141,93.0,140.0,233.0,0.2017167381974249,1,0,11.0,14.0,233.040739421,5.4729e-05
3142,94.0,139.0,233.0,0.19313304721030042,0,1,12.0,13.0,233.042997411,5.8161999999999996e-05
3143,95.0,138.0,233.0,0.18454935622317598,1,0,13.0,12.0,233.046468,0.000123
3144,96.0,137.0,233.0,0.1759656652360515,0,1,14.0,11.0,233.050771485,8.7059e-05
3145,97.0,136.0,233.0,0.16738197424892703,1,0,15.0,10.0,233.056652,0.00025
3146,88.0,146.0,234.0,0.24786324786324787,0,0,6.0,20.0,234.0503821,9e-06
3147,89.0,145.0,234.0,0.23931623931623933,1,1,7.0,19.0,234.048139,1.5e-05
3148,90.0,144.0,234.0,0.23076923076923078,0,0,8.0,18.0,234.043599801,2.779e-06
3149,91.0,143.0,234.0,0.2222222222222222,1,1,9.0,17.0,234.043305555,4.3949999999999994e-06
3150,92.0,142.0,234.0,0.21367521367521367,0,0,10.0,16.0,234.040950296,1.212e-06
3151,93.0,141.0,234.0,0.20512820512820512,1,1,11.0,15.0,234.042893245,9.013999999999999e-06
3152,94.0,140.0,234.0,0.19658119658119658,0,0,12.0,14.0,234.043317489,7.298e-06
3153,95.0,139.0,234.0,0.18803418803418803,1,1,13.0,13.0,234.047731,0.000172
3154,96.0,138.0,234.0,0.1794871794871795,0,0,14.0,12.0,234.050158568,1.8333e-05
3155,97.0,137.0,234.0,0.17094017094017094,1,1,15.0,11.0,234.057322,0.000164
3156,88.0,147.0,235.0,0.251063829787234,0,1,6.0,21.0,235.05489,0.000322
3157,89.0,146.0,235.0,0.2425531914893617,1,0,7.0,20.0,235.05084,1.5e-05
3158,90.0,145.0,235.0,0.23404255319148937,0,1,8.0,19.0,235.047255,1.4e-05
3159,91.0,144.0,235.0,0.225531914893617,1,0,9.0,18.0,235.045399,1.5e-05
3160,92.0,143.0,235.0,0.2170212765957447,0,1,10.0,17.0,235.043928117,1.198e-06
3161,93.0,142.0,235.0,0.20851063829787234,1,0,11.0,16.0,235.044061518,1.49e-06
3162,94.0,141.0,235.0,0.2,0,1,12.0,15.0,235.045284609,2.203e-05
3163,95.0,140.0,235.0,0.19148936170212766,1,0,13.0,14.0,235.047906478,5.6661e-05
3164,96.0,139.0,235.0,0.1829787234042553,0,1,14.0,13.0,235.051545,0.00011
3165,97.0,138.0,235.0,0.17446808510638298,1,0,15.0,12.0,235.056651,0.00043
3166,89.0,147.0,236.0,0.2457627118644068,1,1,7.0,21.0,236.054988,4.1e-05
3167,90.0,146.0,236.0,0.23728813559322035,0,0,8.0,20.0,236.049657,1.5e-05
3168,91.0,145.0,236.0,0.2288135593220339,1,1,9.0,19.0,236.048668,1.5e-05
3169,92.0,144.0,236.0,0.22033898305084745,0,0,10.0,18.0,236.04556613,1.193e-06
3170,93.0,143.0,236.0,0.211864406779661,1,1,11.0,17.0,236.046568296,5.4128999999999996e-05
3171,94.0,142.0,236.0,0.2033898305084746,0,0,12.0,16.0,236.046056661,1.9419999999999998e-06
3172,95.0,141.0,236.0,0.19491525423728814,1,1,13.0,15.0,236.049427,0.000127
3173,96.0,140.0,236.0,0.1864406779661017,0,0,14.0,14.0,236.051372112,1.8931000000000002e-05
3174,97.0,139.0,236.0,0.17796610169491525,1,1,15.0,13.0,236.057479,0.000387
3175,89.0,148.0,237.0,0.2489451476793249,1,0,7.0,22.0,237.057993,0.000429
3176,90.0,147.0,237.0,0.24050632911392406,0,1,8.0,21.0,237.053629,1.7e-05
3177,91.0,146.0,237.0,0.2320675105485232,1,0,9.0,20.0,237.051023,1.4e-05
3178,92.0,145.0,237.0,0.22362869198312235,0,1,10.0,19.0,237.048728309,1.29e-06
3179,93.0,144.0,237.0,0.21518987341772153,1,0,11.0,18.0,237.04817164,1.201e-06
3180,94.0,143.0,237.0,0.20675105485232068,0,1,12.0,17.0,237.048407888,1.821e-06
3181,95.0,142.0,237.0,0.19831223628691982,1,0,13.0,16.0,237.049995,6.4e-05
3182,96.0,141.0,237.0,0.189873417721519,0,1,14.0,15.0,237.052868988,7.987e-05
3183,97.0,140.0,237.0,0.18143459915611815,1,0,15.0,14.0,237.057123,0.000247
3184,98.0,139.0,237.0,0.1729957805907173,0,1,16.0,13.0,237.062199272,0.000104506
3185,90.0,148.0,238.0,0.24369747899159663,0,0,8.0,22.0,238.056388,0.000304
3186,91.0,147.0,238.0,0.23529411764705882,1,1,9.0,21.0,238.054637,1.7e-05
3187,92.0,146.0,238.0,0.226890756302521,0,0,10.0,20.0,238.050786936,1.601e-06
3188,93.0,145.0,238.0,0.2184873949579832,1,1,11.0,19.0,238.050944603,1.22e-06
3189,94.0,144.0,238.0,0.21008403361344538,0,0,12.0,18.0,238.049558175,1.221e-06
3190,95.0,143.0,238.0,0.20168067226890757,1,1,13.0,17.0,238.051982531,6.3243e-05
3191,96.0,142.0,238.0,0.19327731092436976,0,0,14.0,16.0,238.053081606,1.3133e-05
3192,97.0,141.0,238.0,0.18487394957983194,1,1,15.0,15.0,238.058204,0.000275
3193,98.0,140.0,238.0,0.17647058823529413,0,0,16.0,14.0,238.06149,0.00032
3194,90.0,149.0,239.0,0.24686192468619247,0,1,8.0,23.0,239.060655,0.000429
3195,91.0,148.0,239.0,0.2384937238493724,1,0,9.0,22.0,239.05726,0.00021
3196,92.0,147.0,239.0,0.2301255230125523,0,1,10.0,21.0,239.054291989,1.6120000000000002e-06
3197,93.0,146.0,239.0,0.2217573221757322,1,0,11.0,20.0,239.052937538,1.406e-06
3198,94.0,145.0,239.0,0.21338912133891214,0,1,12.0,19.0,239.052161596,1.194e-06
3199,95.0,144.0,239.0,0.20502092050209206,1,0,13.0,18.0,239.053022729,2.1269999999999997e-06
3200,96.0,143.0,239.0,0.19665271966527198,0,1,14.0,17.0,239.054908519,0.000161107
3201,97.0,142.0,239.0,0.18828451882845187,1,0,15.0,16.0,239.058239,0.000222
3202,98.0,141.0,239.0,0.1799163179916318,0,1,16.0,15.0,239.062482,0.000129
3203,99.0,140.0,239.0,0.17154811715481172,1,0,17.0,14.0,239.06831,0.000322
3204,91.0,149.0,240.0,0.24166666666666667,1,1,9.0,23.0,240.061203,0.000215
3205,92.0,148.0,240.0,0.23333333333333334,0,0,10.0,22.0,240.056592411,2.74e-06
3206,93.0,147.0,240.0,0.225,1,1,11.0,21.0,240.056163778,1.8284e-05
3207,94.0,146.0,240.0,0.21666666666666667,0,0,12.0,20.0,240.05381174,1.186e-06
3208,95.0,145.0,240.0,0.20833333333333334,1,1,13.0,19.0,240.055298374,1.4849e-05
3209,96.0,144.0,240.0,0.2,0,0,14.0,18.0,240.055528233,2.045e-06
3210,97.0,143.0,240.0,0.19166666666666668,1,1,15.0,17.0,240.059758,0.000161
3211,98.0,142.0,240.0,0.18333333333333332,0,0,16.0,16.0,240.062253447,1.936e-05
3212,99.0,141.0,240.0,0.175,1,1,17.0,15.0,240.068949,0.000393
3213,91.0,150.0,241.0,0.24481327800829875,1,0,9.0,24.0,241.064134,0.000322
3214,92.0,149.0,241.0,0.23651452282157676,0,1,10.0,23.0,241.06033,0.00021
3215,93.0,148.0,241.0,0.22821576763485477,1,0,11.0,22.0,241.058309671,0.00010736
3216,94.0,147.0,241.0,0.21991701244813278,0,1,12.0,21.0,241.056849651,1.186e-06
3217,95.0,146.0,241.0,0.21161825726141079,1,0,13.0,20.0,241.056827343,1.195e-06
3218,96.0,145.0,241.0,0.2033195020746888,0,1,14.0,19.0,241.057651218,1.725e-06
3219,97.0,144.0,241.0,0.1950207468879668,1,0,15.0,18.0,241.060098,0.000178
3220,98.0,143.0,241.0,0.18672199170124482,0,1,16.0,17.0,241.06369,0.00018
3221,99.0,142.0,241.0,0.17842323651452283,1,0,17.0,16.0,241.068592,0.000248
3222,100.0,141.0,241.0,0.17012448132780084,0,1,18.0,15.0,241.074311,0.000322
3223,92.0,150.0,242.0,0.2396694214876033,0,0,10.0,24.0,242.062931,0.000215
3224,93.0,149.0,242.0,0.23140495867768596,1,1,11.0,23.0,242.061639548,0.000214712
3225,94.0,148.0,242.0,0.2231404958677686,0,0,12.0,22.0,242.058740979,1.336e-06
3226,95.0,147.0,242.0,0.21487603305785125,1,1,13.0,21.0,242.059547358,1.199e-06
3227,96.0,146.0,242.0,0.2066115702479339,0,0,14.0,20.0,242.058834187,1.224e-06
3228,97.0,145.0,242.0,0.19834710743801653,1,1,15.0,19.0,242.061999,0.000144
3229,98.0,144.0,242.0,0.19008264462809918,0,0,16.0,18.0,242.063754544,1.384e-05
3230,99.0,143.0,242.0,0.18181818181818182,1,1,17.0,17.0,242.069567,0.000276
3231,100.0,142.0,242.0,0.17355371900826447,0,0,18.0,16.0,242.07343,0.00043
3232,92.0,151.0,243.0,0.24279835390946503,0,1,10.0,25.0,243.067075,0.000322
3233,93.0,150.0,243.0,0.2345679012345679,1,0,11.0,24.0,243.064204,3.4e-05
3234,94.0,149.0,243.0,0.22633744855967078,0,1,12.0,23.0,243.062002068,2.7280000000000004e-06
3235,95.0,148.0,243.0,0.21810699588477367,1,0,13.0,22.0,243.061379889,1.49e-06
3236,96.0,147.0,243.0,0.20987654320987653,0,1,14.0,21.0,243.061387329,1.6049999999999999e-06
3237,97.0,146.0,243.0,0.20164609053497942,1,0,15.0,20.0,243.063005905,4.856e-06
3238,98.0,145.0,243.0,0.1934156378600823,0,1,16.0,19.0,243.065475,0.000194
3239,99.0,144.0,243.0,0.18518518518518517,1,0,17.0,18.0,243.069508,0.000222
3240,100.0,143.0,243.0,0.17695473251028807,0,1,18.0,17.0,243.074414,0.00014
3241,93.0,151.0,244.0,0.23770491803278687,1,1,11.0,25.0,244.067891,0.000107
3242,94.0,150.0,244.0,0.22950819672131148,0,0,12.0,24.0,244.064204401,2.518e-06
3243,95.0,149.0,244.0,0.22131147540983606,1,1,13.0,23.0,244.064282892,1.6000000000000001e-06
3244,96.0,148.0,244.0,0.21311475409836064,0,0,14.0,22.0,244.062750622,1.187e-06
3245,97.0,147.0,244.0,0.20491803278688525,1,1,15.0,21.0,244.065178969,1.5457e-05
3246,98.0,146.0,244.0,0.19672131147540983,0,0,16.0,20.0,244.065999447,2.809e-06
3247,99.0,145.0,244.0,0.1885245901639344,1,1,17.0,19.0,244.070881,0.000195
3248,100.0,144.0,244.0,0.18032786885245902,0,0,18.0,18.0,244.074036,0.000216
3249,101.0,143.0,244.0,0.1721311475409836,1,1,19.0,17.0,244.081157,0.000402
3250,93.0,152.0,245.0,0.24081632653061225,1,0,11.0,26.0,245.070693,0.000215
3251,94.0,151.0,245.0,0.23265306122448978,0,1,12.0,25.0,245.067824554,1.4621000000000001e-05
3252,95.0,150.0,245.0,0.22448979591836735,1,0,13.0,24.0,245.066452827,2.024e-06
3253,96.0,149.0,245.0,0.2163265306122449,0,1,14.0,23.0,245.065491047,1.233e-06
3254,97.0,148.0,245.0,0.20816326530612245,1,0,15.0,22.0,245.066359814,1.923e-06
3255,98.0,147.0,245.0,0.2,0,1,16.0,21.0,245.068046755,2.6059999999999997e-06
3256,99.0,146.0,245.0,0.19183673469387755,1,0,17.0,20.0,245.071192,0.000178
3257,100.0,145.0,245.0,0.1836734693877551,0,1,18.0,19.0,245.075354,0.00021
3258,101.0,144.0,245.0,0.17551020408163265,1,0,19.0,18.0,245.080864,0.000279
3259,94.0,152.0,246.0,0.23577235772357724,0,0,12.0,26.0,246.070204172,1.6087e-05
3260,95.0,151.0,246.0,0.22764227642276422,1,1,13.0,25.0,246.069774,1.9e-05
3261,96.0,150.0,246.0,0.21951219512195122,0,0,14.0,24.0,246.067222016,1.637e-06
3262,97.0,149.0,246.0,0.21138211382113822,1,1,15.0,23.0,246.0686713,6.443300000000001e-05
3263,98.0,148.0,246.0,0.2032520325203252,0,0,16.0,22.0,246.068803685,1.625e-06
3264,99.0,147.0,246.0,0.1951219512195122,1,1,17.0,21.0,246.072806474,9.6538e-05
3265,100.0,146.0,246.0,0.18699186991869918,0,0,18.0,20.0,246.075353334,1.4675000000000001e-05
3266,101.0,145.0,246.0,0.17886178861788618,1,1,19.0,19.0,246.081713,0.000279
3267,94.0,153.0,247.0,0.2388663967611336,0,1,12.0,27.0,247.0743,0.000215
3268,95.0,152.0,247.0,0.23076923076923078,1,0,13.0,26.0,247.072092,0.000107
3269,96.0,151.0,247.0,0.22267206477732793,0,1,14.0,25.0,247.070352678,4.076e-06
3270,97.0,150.0,247.0,0.2145748987854251,1,0,15.0,24.0,247.070305889,5.57e-06
3271,98.0,149.0,247.0,0.20647773279352227,0,1,16.0,23.0,247.070971348,1.5380000000000002e-05
3272,99.0,148.0,247.0,0.19838056680161945,1,0,17.0,22.0,247.073621929,2.0870000000000002e-05
3273,100.0,147.0,247.0,0.1902834008097166,0,1,18.0,21.0,247.076944,0.000194
3274,101.0,146.0,247.0,0.18218623481781376,1,0,19.0,20.0,247.08152,0.000223
3275,95.0,153.0,248.0,0.23387096774193547,1,1,13.0,27.0,248.075752,0.000215
3276,96.0,152.0,248.0,0.22580645161290322,0,0,14.0,26.0,248.072349086,2.531e-06
3277,97.0,151.0,248.0,0.21774193548387097,1,1,15.0,25.0,248.073141689,5.3738999999999995e-05
3278,98.0,150.0,248.0,0.20967741935483872,0,0,16.0,24.0,248.072182905,5.497e-06
3279,99.0,149.0,248.0,0.20161290322580644,1,1,17.0,23.0,248.075469,5.6e-05
3280,100.0,148.0,248.0,0.1935483870967742,0,0,18.0,22.0,248.077185451,9.122e-06
3281,101.0,147.0,248.0,0.18548387096774194,1,1,19.0,21.0,248.082607,0.000198
3282,102.0,146.0,248.0,0.1774193548387097,0,0,20.0,20.0,248.086623,0.000241
3283,95.0,154.0,249.0,0.23694779116465864,1,0,13.0,28.0,249.07848,0.00032
3284,96.0,153.0,249.0,0.2289156626506024,0,1,14.0,27.0,249.075953992,2.5449999999999998e-06
3285,97.0,152.0,249.0,0.22088353413654618,1,0,15.0,26.0,249.074983118,1.339e-06
3286,98.0,151.0,249.0,0.21285140562248997,0,1,16.0,25.0,249.074850428,1.2689999999999998e-06
3287,99.0,150.0,249.0,0.20481927710843373,1,0,17.0,24.0,249.076409,3.2e-05
3288,100.0,149.0,249.0,0.19678714859437751,0,1,18.0,23.0,249.078926042,6.668e-06
3289,101.0,148.0,249.0,0.18875502008032127,1,0,19.0,22.0,249.082857155,0.000176516
3290,102.0,147.0,249.0,0.18072289156626506,0,1,20.0,21.0,249.087802,0.0003
3291,96.0,154.0,250.0,0.232,0,0,14.0,28.0,250.078357541,1.1029e-05
3292,97.0,153.0,250.0,0.224,1,1,15.0,27.0,250.078317195,3.11e-06
3293,98.0,152.0,250.0,0.216,0,0,16.0,26.0,250.076404494,1.6499999999999999e-06
3294,99.0,151.0,250.0,0.208,1,1,17.0,25.0,250.078611,0.000107
3295,100.0,150.0,250.0,0.2,0,0,18.0,24.0,250.079519765,8.468e-06
3296,101.0,149.0,250.0,0.192,1,1,19.0,23.0,250.084164934,9.7606e-05
3297,102.0,148.0,250.0,0.184,0,0,20.0,22.0,250.087565,0.000215
3298,96.0,155.0,251.0,0.2350597609561753,0,1,14.0,-29.0,251.082284988,2.4367000000000002e-05
3299,97.0,154.0,251.0,0.22709163346613545,1,0,15.0,28.0,251.080760555,1.1523e-05
3300,98.0,153.0,251.0,0.21912350597609562,0,1,16.0,27.0,251.079587171,4.187e-06
3301,99.0,152.0,251.0,0.21115537848605578,1,0,17.0,26.0,251.079991431,5.676e-06
3302,100.0,151.0,251.0,0.20318725099601595,0,1,18.0,25.0,251.08154513,1.5342e-05
3303,101.0,150.0,251.0,0.1952191235059761,1,0,19.0,24.0,251.084774287,2.031e-05
3304,102.0,149.0,251.0,0.18725099601593626,0,1,20.0,23.0,251.088942,0.000194
3305,103.0,148.0,251.0,0.17928286852589642,1,0,21.0,22.0,251.094289,0.000215
3306,96.0,156.0,252.0,0.23809523809523808,0,0,14.0,-28.0,252.08487,0.00032
3307,97.0,155.0,252.0,0.23015873015873015,1,1,15.0,-29.0,252.08431,0.000215
3308,98.0,154.0,252.0,0.2222222222222222,0,0,16.0,28.0,252.081626507,2.531e-06
3309,99.0,153.0,252.0,0.21428571428571427,1,1,17.0,27.0,252.082979173,5.3735999999999995e-05
3310,100.0,152.0,252.0,0.20634920634920634,0,0,18.0,26.0,252.082466019,5.604e-06
3311,101.0,151.0,252.0,0.1984126984126984,1,1,19.0,25.0,252.086385,9.8e-05
3312,102.0,150.0,252.0,0.19047619047619047,0,0,20.0,24.0,252.08896607,9.975e-06
3313,103.0,149.0,252.0,0.18253968253968253,1,1,21.0,23.0,252.095048,0.000198
3314,97.0,156.0,253.0,0.233201581027668,1,0,15.0,-28.0,253.08688,0.000385
3315,98.0,155.0,253.0,0.22529644268774704,0,1,16.0,-29.0,253.085133723,4.57e-06
3316,99.0,154.0,253.0,0.21739130434782608,1,0,17.0,28.0,253.084821241,1.341e-06
3317,100.0,153.0,253.0,0.20948616600790515,0,1,18.0,27.0,253.085180945,1.662e-06
3318,101.0,152.0,253.0,0.2015810276679842,1,0,19.0,26.0,253.087143,3.4e-05
3319,102.0,151.0,253.0,0.19367588932806323,0,1,20.0,25.0,253.09056278,7.42e-06
3320,103.0,150.0,253.0,0.1857707509881423,1,0,21.0,24.0,253.09503385,0.00017663399999999998
3321,104.0,149.0,253.0,0.17786561264822134,0,1,-22.0,23.0,253.100528,0.00044
3322,97.0,157.0,254.0,0.23622047244094488,1,1,15.0,-27.0,254.0906,0.00032
3323,98.0,156.0,254.0,0.2283464566929134,0,0,16.0,-28.0,254.087323575,1.2304e-05
3324,99.0,155.0,254.0,0.2204724409448819,1,1,17.0,-29.0,254.088024337,3.152e-06
